date,city,country,latitude,longitude,temp_max_c,temp_min_c,temp_mean_c,precipitation_mm,wind_max_kmh,humidity_pct
2021-09-11,Paris,Europe,48.86,2.35,21.5,13.9,17.7,0.0,18.8,71
2021-09-12,Paris,Europe,48.86,2.35,21.5,13.9,17.4,0.0,8.3,68
2021-09-13,Paris,Europe,48.86,2.35,25.8,11.7,18.8,0.0,13.1,73
2021-09-14,Paris,Europe,48.86,2.35,24.7,17.5,20.0,14.0,12.3,85
2021-09-15,Paris,Europe,48.86,2.35,21.5,15.4,18.8,18.5,18.4,90
2021-09-16,Paris,Europe,48.86,2.35,21.2,12.6,17.2,0.0,10.1,77
2021-09-17,Paris,Europe,48.86,2.35,22.2,11.5,16.9,0.0,10.3,74
2021-09-18,Paris,Europe,48.86,2.35,23.0,12.1,17.3,0.1,10.3,75
2021-09-19,Paris,Europe,48.86,2.35,22.1,13.5,17.3,1.4,20.8,80
2021-09-20,Paris,Europe,48.86,2.35,19.6,14.4,16.1,12.0,13.6,89
2021-09-21,Paris,Europe,48.86,2.35,17.4,9.9,14.3,0.0,15.8,74
2021-09-22,Paris,Europe,48.86,2.35,19.9,8.1,13.7,0.0,9.8,74
2021-09-23,Paris,Europe,48.86,2.35,21.4,8.1,14.8,0.0,11.3,78
2021-09-24,Paris,Europe,48.86,2.35,21.3,11.6,16.0,0.0,7.9,82
2021-09-25,Paris,Europe,48.86,2.35,23.9,9.4,16.6,0.4,12.7,83
2021-09-26,Paris,Europe,48.86,2.35,20.9,14.6,17.5,5.2,19.1,89
2021-09-27,Paris,Europe,48.86,2.35,19.1,10.9,15.6,2.4,23.8,82
2021-09-28,Paris,Europe,48.86,2.35,18.9,8.6,13.8,0.0,14.8,72
2021-09-29,Paris,Europe,48.86,2.35,15.3,9.9,13.2,5.0,25.5,72
2021-09-30,Paris,Europe,48.86,2.35,17.0,5.8,11.8,0.0,15.3,70
2021-10-01,Paris,Europe,48.86,2.35,17.3,9.4,13.0,5.1,23.3,75
2021-10-02,Paris,Europe,48.86,2.35,17.7,11.4,15.1,7.7,37.3,87
2021-10-03,Paris,Europe,48.86,2.35,18.0,11.9,15.1,19.6,34.8,81
2021-10-04,Paris,Europe,48.86,2.35,17.5,8.1,13.0,0.2,21.7,73
2021-10-05,Paris,Europe,48.86,2.35,15.9,11.4,13.4,5.3,34.5,81
2021-10-06,Paris,Europe,48.86,2.35,16.9,10.2,12.8,0.0,31.1,72
2021-10-07,Paris,Europe,48.86,2.35,17.0,7.9,11.7,0.0,8.8,84
2021-10-08,Paris,Europe,48.86,2.35,18.3,7.1,12.2,0.0,16.4,82
2021-10-09,Paris,Europe,48.86,2.35,17.9,7.6,12.2,0.0,14.3,82
2021-10-10,Paris,Europe,48.86,2.35,17.1,4.9,11.3,0.0,12.6,81
2021-10-11,Paris,Europe,48.86,2.35,15.9,9.2,12.5,0.0,16.7,78
2021-10-12,Paris,Europe,48.86,2.35,15.4,5.3,10.8,0.2,19.6,82
2021-10-13,Paris,Europe,48.86,2.35,14.5,4.7,9.9,0.0,10.7,78
2021-10-14,Paris,Europe,48.86,2.35,15.6,4.2,9.3,0.0,8.6,78
2021-10-15,Paris,Europe,48.86,2.35,16.7,5.1,10.7,0.0,10.5,84
2021-10-16,Paris,Europe,48.86,2.35,16.3,5.6,10.2,0.0,10.2,83
2021-10-17,Paris,Europe,48.86,2.35,15.4,3.7,9.0,0.0,13.4,78
2021-10-18,Paris,Europe,48.86,2.35,18.6,4.6,11.5,1.5,18.8,87
2021-10-19,Paris,Europe,48.86,2.35,22.3,14.6,17.7,2.0,18.2,74
2021-10-20,Paris,Europe,48.86,2.35,19.5,14.5,17.4,2.3,42.8,75
2021-10-21,Paris,Europe,48.86,2.35,14.1,4.0,10.6,5.9,52.4,80
2021-10-22,Paris,Europe,48.86,2.35,13.4,2.9,8.1,0.0,20.7,83
2021-10-23,Paris,Europe,48.86,2.35,14.3,6.0,9.7,0.1,9.4,79
2021-10-24,Paris,Europe,48.86,2.35,13.8,2.5,7.6,0.0,12.1,83
2021-10-25,Paris,Europe,48.86,2.35,15.4,7.6,10.8,1.9,16.3,83
2021-10-26,Paris,Europe,48.86,2.35,15.2,6.6,11.1,0.0,15.3,88
2021-10-27,Paris,Europe,48.86,2.35,15.9,7.8,10.9,0.0,10.9,87
2021-10-28,Paris,Europe,48.86,2.35,17.6,6.5,11.3,0.0,19.2,81
2021-10-29,Paris,Europe,48.86,2.35,15.6,10.4,12.7,7.2,28.4,82
2021-10-30,Paris,Europe,48.86,2.35,15.9,10.9,12.9,10.7,20.9,91
2021-10-31,Paris,Europe,48.86,2.35,17.0,9.4,12.0,3.4,28.6,89
2021-11-01,Paris,Europe,48.86,2.35,13.9,7.4,9.9,1.2,26.2,82
2021-11-02,Paris,Europe,48.86,2.35,12.1,6.8,8.8,1.5,17.9,84
2021-11-03,Paris,Europe,48.86,2.35,11.9,4.4,7.8,5.5,15.0,87
2021-11-04,Paris,Europe,48.86,2.35,10.2,4.1,7.1,2.2,21.7,87
2021-11-05,Paris,Europe,48.86,2.35,11.3,3.9,7.4,0.6,15.1,83
2021-11-06,Paris,Europe,48.86,2.35,11.1,0.1,5.4,0.3,12.3,86
2021-11-07,Paris,Europe,48.86,2.35,13.2,6.1,9.7,0.4,18.5,81
2021-11-08,Paris,Europe,48.86,2.35,11.6,3.0,7.5,0.0,9.1,84
2021-11-09,Paris,Europe,48.86,2.35,9.4,1.8,4.8,0.0,9.4,89
2021-11-10,Paris,Europe,48.86,2.35,7.8,2.0,4.3,0.0,8.6,92
2021-11-11,Paris,Europe,48.86,2.35,8.7,1.6,4.3,0.0,9.5,94
2021-11-12,Paris,Europe,48.86,2.35,11.2,1.4,6.2,0.0,17.6,87
2021-11-13,Paris,Europe,48.86,2.35,13.1,9.7,11.2,0.6,17.9,88
2021-11-14,Paris,Europe,48.86,2.35,12.2,8.9,10.2,0.0,17.0,88
2021-11-15,Paris,Europe,48.86,2.35,8.7,4.3,6.7,0.0,15.9,89
2021-11-16,Paris,Europe,48.86,2.35,8.1,6.1,7.1,0.1,10.4,86
2021-11-17,Paris,Europe,48.86,2.35,12.8,3.8,8.5,0.2,13.3,92
2021-11-18,Paris,Europe,48.86,2.35,10.6,1.5,5.0,0.0,9.7,96
2021-11-19,Paris,Europe,48.86,2.35,10.7,3.4,8.2,0.0,8.0,90
2021-11-20,Paris,Europe,48.86,2.35,10.2,6.8,8.1,0.0,9.0,92
2021-11-21,Paris,Europe,48.86,2.35,9.1,4.6,6.8,1.0,16.3,91
2021-11-22,Paris,Europe,48.86,2.35,8.1,2.2,4.6,0.0,28.5,83
2021-11-23,Paris,Europe,48.86,2.35,7.9,0.5,3.5,0.0,19.1,79
2021-11-24,Paris,Europe,48.86,2.35,6.2,2.0,4.1,0.0,13.0,92
2021-11-25,Paris,Europe,48.86,2.35,6.4,-0.2,3.6,0.0,11.9,91
2021-11-26,Paris,Europe,48.86,2.35,6.4,1.6,4.4,2.7,30.2,90
2021-11-27,Paris,Europe,48.86,2.35,4.7,0.9,2.8,2.0,23.3,88
2021-11-28,Paris,Europe,48.86,2.35,5.8,0.6,3.8,1.5,29.0,82
2021-11-29,Paris,Europe,48.86,2.35,5.6,-1.4,1.4,0.0,15.9,87
2021-11-30,Paris,Europe,48.86,2.35,8.7,1.4,6.1,1.1,28.5,85
2021-12-01,Paris,Europe,48.86,2.35,10.4,4.8,8.3,4.7,30.4,85
2021-12-02,Paris,Europe,48.86,2.35,5.6,0.1,3.4,0.8,25.2,82
2021-12-03,Paris,Europe,48.86,2.35,8.4,-0.3,3.0,9.7,29.3,90
2021-12-04,Paris,Europe,48.86,2.35,12.1,3.3,8.4,5.0,32.8,85
2021-12-05,Paris,Europe,48.86,2.35,6.1,2.3,4.1,4.5,20.0,90
2021-12-06,Paris,Europe,48.86,2.35,7.2,0.9,4.7,3.7,27.2,90
2021-12-07,Paris,Europe,48.86,2.35,8.7,2.5,5.4,2.1,30.0,89
2021-12-08,Paris,Europe,48.86,2.35,7.4,1.8,4.3,1.0,21.2,84
2021-12-09,Paris,Europe,48.86,2.35,7.1,1.3,3.9,2.1,25.2,87
2021-12-10,Paris,Europe,48.86,2.35,7.8,4.2,6.0,13.6,31.1,80
2021-12-11,Paris,Europe,48.86,2.35,7.7,1.5,4.6,0.3,16.3,87
2021-12-12,Paris,Europe,48.86,2.35,10.6,6.2,8.6,0.5,15.3,94
2021-12-13,Paris,Europe,48.86,2.35,8.6,4.1,7.6,0.0,14.3,96
2021-12-14,Paris,Europe,48.86,2.35,7.2,2.3,5.2,0.0,7.4,95
2021-12-15,Paris,Europe,48.86,2.35,9.1,4.8,6.9,0.0,6.6,93
2021-12-16,Paris,Europe,48.86,2.35,10.9,5.2,7.6,0.0,11.5,91
2021-12-17,Paris,Europe,48.86,2.35,9.8,3.3,6.0,0.0,20.1,91
2021-12-18,Paris,Europe,48.86,2.35,8.9,2.0,4.4,0.0,13.8,92
2021-12-19,Paris,Europe,48.86,2.35,6.1,2.4,5.3,0.0,15.8,95
2021-12-20,Paris,Europe,48.86,2.35,5.9,4.0,5.1,0.2,17.9,84
2021-12-21,Paris,Europe,48.86,2.35,3.3,-3.4,-0.3,0.0,10.0,89
2021-12-22,Paris,Europe,48.86,2.35,0.2,-4.2,-2.6,0.0,15.5,91
2021-12-23,Paris,Europe,48.86,2.35,7.8,-2.3,3.0,0.0,13.1,88
2021-12-24,Paris,Europe,48.86,2.35,9.3,1.2,7.0,8.3,12.7,97
2021-12-25,Paris,Europe,48.86,2.35,10.0,5.4,7.5,0.6,10.2,97
2021-12-26,Paris,Europe,48.86,2.35,10.2,6.0,7.8,6.8,13.2,96
2021-12-27,Paris,Europe,48.86,2.35,12.4,7.1,9.3,5.6,25.3,92
2021-12-28,Paris,Europe,48.86,2.35,12.2,8.9,11.1,8.5,32.7,78
2021-12-29,Paris,Europe,48.86,2.35,15.1,9.2,12.4,6.7,24.5,89
2021-12-30,Paris,Europe,48.86,2.35,14.6,10.2,13.0,0.1,23.0,89
2021-12-31,Paris,Europe,48.86,2.35,14.4,8.1,10.4,0.0,14.1,91
2022-01-01,Paris,Europe,48.86,2.35,13.1,6.8,9.1,0.0,15.8,91
2022-01-02,Paris,Europe,48.86,2.35,13.9,8.6,11.7,1.2,27.1,79
2022-01-03,Paris,Europe,48.86,2.35,12.1,10.0,11.0,5.0,30.3,86
2022-01-04,Paris,Europe,48.86,2.35,11.2,4.3,8.6,20.4,27.7,89
2022-01-05,Paris,Europe,48.86,2.35,6.2,0.4,3.0,0.0,20.4,80
2022-01-06,Paris,Europe,48.86,2.35,6.1,-2.1,2.1,0.0,17.5,83
2022-01-07,Paris,Europe,48.86,2.35,7.7,3.2,5.3,5.7,34.6,82
2022-01-08,Paris,Europe,48.86,2.35,8.9,1.7,5.8,8.9,41.9,90
2022-01-09,Paris,Europe,48.86,2.35,6.2,1.0,4.2,2.7,29.3,86
2022-01-10,Paris,Europe,48.86,2.35,4.1,0.2,2.3,0.2,11.5,95
2022-01-11,Paris,Europe,48.86,2.35,3.1,-3.1,-0.2,0.0,9.7,92
2022-01-12,Paris,Europe,48.86,2.35,3.2,-2.8,0.7,0.0,10.9,91
2022-01-13,Paris,Europe,48.86,2.35,5.1,-0.9,2.2,0.0,9.9,94
2022-01-14,Paris,Europe,48.86,2.35,6.6,-2.2,1.2,0.0,10.0,90
2022-01-15,Paris,Europe,48.86,2.35,3.3,-2.2,0.7,0.0,11.5,94
2022-01-16,Paris,Europe,48.86,2.35,4.5,-0.6,2.1,0.5,16.3,93
2022-01-17,Paris,Europe,48.86,2.35,7.6,-0.2,5.0,0.1,12.2,93
2022-01-18,Paris,Europe,48.86,2.35,9.1,-0.7,3.8,0.0,22.0,91
2022-01-19,Paris,Europe,48.86,2.35,6.8,-0.2,4.3,2.3,16.1,92
2022-01-20,Paris,Europe,48.86,2.35,6.2,0.6,3.4,0.3,17.1,88
2022-01-21,Paris,Europe,48.86,2.35,5.2,0.2,2.7,0.0,13.4,88
2022-01-22,Paris,Europe,48.86,2.35,6.2,1.4,4.0,0.0,7.9,85
2022-01-23,Paris,Europe,48.86,2.35,5.1,2.3,3.9,0.1,12.0,84
2022-01-24,Paris,Europe,48.86,2.35,6.9,-2.2,1.2,0.0,11.4,91
2022-01-25,Paris,Europe,48.86,2.35,2.2,-2.7,-0.1,0.0,10.1,96
2022-01-26,Paris,Europe,48.86,2.35,3.4,0.0,1.3,0.0,11.6,94
2022-01-27,Paris,Europe,48.86,2.35,7.1,0.9,4.2,0.5,16.1,88
2022-01-28,Paris,Europe,48.86,2.35,8.0,1.3,5.1,0.2,12.3,90
2022-01-29,Paris,Europe,48.86,2.35,9.9,5.7,8.4,0.5,26.1,89
2022-01-30,Paris,Europe,48.86,2.35,9.4,5.4,7.7,0.3,14.7,81
2022-01-31,Paris,Europe,48.86,2.35,8.1,2.0,6.1,0.6,34.9,68
2022-02-01,Paris,Europe,48.86,2.35,9.8,0.4,6.3,0.8,23.4,86
2022-02-02,Paris,Europe,48.86,2.35,11.1,7.4,9.4,0.1,20.5,85
2022-02-03,Paris,Europe,48.86,2.35,8.4,4.1,6.6,0.0,16.4,86
2022-02-04,Paris,Europe,48.86,2.35,10.6,3.0,6.9,0.8,26.2,85
2022-02-05,Paris,Europe,48.86,2.35,9.6,1.9,5.5,0.0,20.4,77
2022-02-06,Paris,Europe,48.86,2.35,10.6,5.7,8.6,5.4,38.3,82
2022-02-07,Paris,Europe,48.86,2.35,9.8,2.1,6.3,0.1,24.2,73
2022-02-08,Paris,Europe,48.86,2.35,11.8,4.1,8.2,0.1,18.7,84
2022-02-09,Paris,Europe,48.86,2.35,11.2,1.7,5.1,0.0,7.6,89
2022-02-10,Paris,Europe,48.86,2.35,8.9,5.0,6.8,3.1,18.5,87
2022-02-11,Paris,Europe,48.86,2.35,7.9,-0.9,3.1,0.0,11.3,84
2022-02-12,Paris,Europe,48.86,2.35,8.0,-2.5,1.9,0.0,15.3,79
2022-02-13,Paris,Europe,48.86,2.35,12.6,-0.6,6.2,0.1,30.2,74
2022-02-14,Paris,Europe,48.86,2.35,11.4,5.3,8.7,1.2,33.4,79
2022-02-15,Paris,Europe,48.86,2.35,10.6,3.3,7.0,1.3,27.0,85
2022-02-16,Paris,Europe,48.86,2.35,14.4,8.6,11.9,6.3,33.1,87
2022-02-17,Paris,Europe,48.86,2.35,13.4,8.9,11.4,0.5,34.9,68
2022-02-18,Paris,Europe,48.86,2.35,12.5,5.8,9.9,1.0,37.6,75
2022-02-19,Paris,Europe,48.86,2.35,9.9,2.0,6.4,0.5,32.9,67
2022-02-20,Paris,Europe,48.86,2.35,12.9,7.6,10.1,1.1,40.7,78
2022-02-21,Paris,Europe,48.86,2.35,10.6,5.3,7.9,1.3,47.0,70
2022-02-22,Paris,Europe,48.86,2.35,11.9,4.1,8.5,0.2,29.5,81
2022-02-23,Paris,Europe,48.86,2.35,11.6,2.0,7.6,0.1,17.1,84
2022-02-24,Paris,Europe,48.86,2.35,11.7,3.5,7.8,2.4,34.2,76
2022-02-25,Paris,Europe,48.86,2.35,9.4,1.5,5.0,0.9,25.0,71
2022-02-26,Paris,Europe,48.86,2.35,9.4,-2.7,3.6,0.0,18.9,76
2022-02-27,Paris,Europe,48.86,2.35,9.9,-1.4,3.7,0.0,17.9,65
2022-02-28,Paris,Europe,48.86,2.35,10.9,-2.9,3.3,0.0,11.5,72
2022-03-01,Paris,Europe,48.86,2.35,9.6,0.6,5.3,0.4,8.9,75
2022-03-02,Paris,Europe,48.86,2.35,10.4,3.1,6.3,0.0,9.4,75
2022-03-03,Paris,Europe,48.86,2.35,12.3,3.0,7.9,0.4,11.4,87
2022-03-04,Paris,Europe,48.86,2.35,11.7,4.6,7.8,2.0,14.3,91
2022-03-05,Paris,Europe,48.86,2.35,11.6,3.5,6.8,0.0,10.1,81
2022-03-06,Paris,Europe,48.86,2.35,8.1,-0.1,4.3,0.0,22.2,69
2022-03-07,Paris,Europe,48.86,2.35,6.4,-1.6,2.5,0.0,21.6,63
2022-03-08,Paris,Europe,48.86,2.35,12.4,-1.5,4.5,0.0,15.7,67
2022-03-09,Paris,Europe,48.86,2.35,14.8,1.8,7.8,0.0,18.8,76
2022-03-10,Paris,Europe,48.86,2.35,16.3,3.7,9.2,0.0,17.0,72
2022-03-11,Paris,Europe,48.86,2.35,13.4,6.7,9.7,4.2,24.5,79
2022-03-12,Paris,Europe,48.86,2.35,10.6,6.1,8.3,3.0,24.3,86
2022-03-13,Paris,Europe,48.86,2.35,10.4,6.2,8.5,5.0,24.5,82
2022-03-14,Paris,Europe,48.86,2.35,14.1,4.0,8.4,0.0,16.4,79
2022-03-15,Paris,Europe,48.86,2.35,12.8,7.3,9.6,9.2,11.5,89
2022-03-16,Paris,Europe,48.86,2.35,17.5,6.7,11.6,1.4,20.7,88
2022-03-17,Paris,Europe,48.86,2.35,11.3,5.0,8.5,0.2,19.0,75
2022-03-18,Paris,Europe,48.86,2.35,15.1,2.5,8.2,0.0,25.5,63
2022-03-19,Paris,Europe,48.86,2.35,15.6,6.0,10.0,0.0,22.8,55
2022-03-20,Paris,Europe,48.86,2.35,12.4,0.6,6.7,0.0,13.9,61
2022-03-21,Paris,Europe,48.86,2.35,16.8,4.2,10.1,0.0,12.0,77
2022-03-22,Paris,Europe,48.86,2.35,17.4,4.8,10.5,0.0,19.8,66
2022-03-23,Paris,Europe,48.86,2.35,17.2,1.8,9.3,0.0,12.3,64
2022-03-24,Paris,Europe,48.86,2.35,18.9,2.8,10.5,0.0,11.9,62
2022-03-25,Paris,Europe,48.86,2.35,18.4,4.2,11.3,0.0,16.3,56
2022-03-26,Paris,Europe,48.86,2.35,18.3,4.3,11.3,0.0,20.1,57
2022-03-27,Paris,Europe,48.86,2.35,19.8,5.4,11.9,0.0,12.8,63
2022-03-28,Paris,Europe,48.86,2.35,20.2,4.0,12.0,0.0,11.5,69
2022-03-29,Paris,Europe,48.86,2.35,18.0,8.9,11.3,10.2,12.2,74
2022-03-30,Paris,Europe,48.86,2.35,13.9,6.2,10.1,7.1,14.3,86
2022-03-31,Paris,Europe,48.86,2.35,7.9,2.2,5.4,0.9,24.7,75
2022-04-01,Paris,Europe,48.86,2.35,3.5,1.4,2.4,3.5,29.5,69
2022-04-02,Paris,Europe,48.86,2.35,7.2,-0.2,3.4,0.0,30.2,57
2022-04-03,Paris,Europe,48.86,2.35,7.9,-0.6,3.9,0.0,20.4,59
2022-04-04,Paris,Europe,48.86,2.35,9.4,-1.1,4.6,0.4,22.2,70
2022-04-05,Paris,Europe,48.86,2.35,13.6,6.9,10.2,0.9,20.2,84
2022-04-06,Paris,Europe,48.86,2.35,12.6,7.3,10.0,2.0,29.0,75
2022-04-07,Paris,Europe,48.86,2.35,14.1,8.4,11.2,1.9,38.5,74
2022-04-08,Paris,Europe,48.86,2.35,8.2,2.0,5.9,26.8,24.9,86
2022-04-09,Paris,Europe,48.86,2.35,10.1,1.6,5.4,2.2,16.8,78
2022-04-10,Paris,Europe,48.86,2.35,13.5,-0.6,6.5,0.0,15.0,70
2022-04-11,Paris,Europe,48.86,2.35,17.9,3.7,11.1,0.0,18.1,65
2022-04-12,Paris,Europe,48.86,2.35,20.5,9.3,14.4,0.0,20.6,69
2022-04-13,Paris,Europe,48.86,2.35,15.9,10.6,13.1,7.9,6.5,87
2022-04-14,Paris,Europe,48.86,2.35,19.9,7.8,13.7,0.2,12.7,79
2022-04-15,Paris,Europe,48.86,2.35,19.7,6.7,13.7,0.0,12.0,74
2022-04-16,Paris,Europe,48.86,2.35,18.0,7.6,12.7,0.0,17.7,72
2022-04-17,Paris,Europe,48.86,2.35,19.7,5.1,12.1,0.0,12.3,58
2022-04-18,Paris,Europe,48.86,2.35,18.5,5.9,12.3,0.0,17.7,59
2022-04-19,Paris,Europe,48.86,2.35,16.9,7.2,12.0,0.1,16.1,68
2022-04-20,Paris,Europe,48.86,2.35,19.0,6.1,12.5,0.0,18.1,62
2022-04-21,Paris,Europe,48.86,2.35,19.2,5.3,12.7,0.0,21.8,56
2022-04-22,Paris,Europe,48.86,2.35,18.7,9.1,13.9,0.0,20.1,59
2022-04-23,Paris,Europe,48.86,2.35,19.0,8.9,13.3,3.3,22.3,70
2022-04-24,Paris,Europe,48.86,2.35,18.2,8.1,13.5,0.0,13.0,68
2022-04-25,Paris,Europe,48.86,2.35,16.0,8.1,12.0,0.4,17.9,64
2022-04-26,Paris,Europe,48.86,2.35,15.5,5.2,10.4,0.1,14.5,71
2022-04-27,Paris,Europe,48.86,2.35,18.1,5.1,11.9,0.0,19.7,64
2022-04-28,Paris,Europe,48.86,2.35,20.8,7.3,14.3,0.0,18.4,61
2022-04-29,Paris,Europe,48.86,2.35,18.2,9.8,13.8,3.1,18.1,64
2022-04-30,Paris,Europe,48.86,2.35,16.2,6.2,11.1,0.0,19.1,64
2022-05-01,Paris,Europe,48.86,2.35,16.2,5.2,10.9,0.0,14.0,61
2022-05-02,Paris,Europe,48.86,2.35,17.5,7.6,13.1,0.1,15.7,61
2022-05-03,Paris,Europe,48.86,2.35,18.9,8.8,14.0,0.0,18.1,57
2022-05-04,Paris,Europe,48.86,2.35,17.6,9.5,13.0,0.0,14.0,66
2022-05-05,Paris,Europe,48.86,2.35,18.5,8.9,13.6,0.4,17.2,71
2022-05-06,Paris,Europe,48.86,2.35,21.5,8.4,15.1,0.0,12.3,68
2022-05-07,Paris,Europe,48.86,2.35,19.9,10.0,15.1,1.0,14.6,69
2022-05-08,Paris,Europe,48.86,2.35,21.0,10.1,15.9,0.1,14.3,68
2022-05-09,Paris,Europe,48.86,2.35,24.5,8.8,17.2,0.0,9.0,64
2022-05-10,Paris,Europe,48.86,2.35,26.2,13.2,19.8,0.0,23.5,58
2022-05-11,Paris,Europe,48.86,2.35,25.1,10.4,18.4,0.0,29.3,66
2022-05-12,Paris,Europe,48.86,2.35,19.9,11.8,15.9,0.0,13.4,63
2022-05-13,Paris,Europe,48.86,2.35,20.3,8.5,14.8,0.0,12.0,63
2022-05-14,Paris,Europe,48.86,2.35,22.4,8.1,16.0,0.0,10.5,62
2022-05-15,Paris,Europe,48.86,2.35,28.6,12.7,20.8,0.2,19.1,53
2022-05-16,Paris,Europe,48.86,2.35,24.5,15.9,20.1,0.5,20.3,66
2022-05-17,Paris,Europe,48.86,2.35,28.5,16.0,22.1,4.9,16.3,58
2022-05-18,Paris,Europe,48.86,2.35,27.6,15.8,21.9,0.0,14.4,64
2022-05-19,Paris,Europe,48.86,2.35,24.0,17.8,21.3,0.4,16.6,69
2022-05-20,Paris,Europe,48.86,2.35,22.0,12.3,17.0,16.4,27.2,82
2022-05-21,Paris,Europe,48.86,2.35,23.0,11.1,16.7,0.0,16.2,70
2022-05-22,Paris,Europe,48.86,2.35,23.4,11.1,18.2,0.3,16.9,68
2022-05-23,Paris,Europe,48.86,2.35,19.0,13.7,16.6,7.0,20.7,82
2022-05-24,Paris,Europe,48.86,2.35,17.0,9.6,13.4,5.3,20.0,74
2022-05-25,Paris,Europe,48.86,2.35,19.4,8.8,14.6,0.1,22.2,67
2022-05-26,Paris,Europe,48.86,2.35,19.7,12.6,16.3,0.3,16.9,71
2022-05-27,Paris,Europe,48.86,2.35,20.2,11.2,15.5,0.7,17.3,71
2022-05-28,Paris,Europe,48.86,2.35,19.0,8.0,14.2,0.1,19.3,67
2022-05-29,Paris,Europe,48.86,2.35,14.9,6.8,11.7,0.0,16.3,60
2022-05-30,Paris,Europe,48.86,2.35,17.5,6.8,12.7,0.0,10.8,63
2022-05-31,Paris,Europe,48.86,2.35,20.0,9.9,14.9,0.1,17.5,58
2022-06-01,Paris,Europe,48.86,2.35,20.5,7.4,14.8,0.0,18.1,61
2022-06-02,Paris,Europe,48.86,2.35,23.4,9.1,17.1,0.0,17.5,55
2022-06-03,Paris,Europe,48.86,2.35,25.0,12.4,17.8,8.2,10.4,72
2022-06-04,Paris,Europe,48.86,2.35,26.5,14.7,20.2,1.1,17.9,78
2022-06-05,Paris,Europe,48.86,2.35,22.8,14.9,18.5,5.9,24.6,78
2022-06-06,Paris,Europe,48.86,2.35,20.1,12.0,16.4,0.3,18.6,71
2022-06-07,Paris,Europe,48.86,2.35,21.6,13.1,17.5,1.0,21.4,72
2022-06-08,Paris,Europe,48.86,2.35,20.6,14.0,16.6,17.0,22.1,76
2022-06-09,Paris,Europe,48.86,2.35,19.7,11.7,16.0,0.3,20.5,68
2022-06-10,Paris,Europe,48.86,2.35,22.0,12.8,18.1,0.0,16.1,73
2022-06-11,Paris,Europe,48.86,2.35,24.5,14.4,19.1,0.0,15.2,71
2022-06-12,Paris,Europe,48.86,2.35,22.3,13.2,17.4,0.0,16.4,65
2022-06-13,Paris,Europe,48.86,2.35,22.0,10.1,16.5,0.0,11.7,65
2022-06-14,Paris,Europe,48.86,2.35,24.8,10.9,18.6,0.0,12.3,61
2022-06-15,Paris,Europe,48.86,2.35,29.0,13.4,21.7,0.0,13.5,56
2022-06-16,Paris,Europe,48.86,2.35,28.8,14.7,22.1,0.0,10.4,54
2022-06-17,Paris,Europe,48.86,2.35,32.0,15.3,24.8,0.0,9.0,53
2022-06-18,Paris,Europe,48.86,2.35,36.0,18.5,27.9,0.0,15.3,50
2022-06-19,Paris,Europe,48.86,2.35,24.5,15.9,20.5,10.6,28.8,69
2022-06-20,Paris,Europe,48.86,2.35,20.9,14.4,17.8,9.9,17.8,77
2022-06-21,Paris,Europe,48.86,2.35,24.2,13.9,19.2,1.4,15.3,71
2022-06-22,Paris,Europe,48.86,2.35,22.9,15.2,19.5,0.5,18.9,74
2022-06-23,Paris,Europe,48.86,2.35,26.2,17.5,21.4,6.2,15.8,72
2022-06-24,Paris,Europe,48.86,2.35,23.0,16.9,19.9,7.5,25.5,72
2022-06-25,Paris,Europe,48.86,2.35,17.9,13.8,16.6,8.8,17.4,83
2022-06-26,Paris,Europe,48.86,2.35,21.0,12.3,16.5,0.4,14.9,75
2022-06-27,Paris,Europe,48.86,2.35,21.7,13.1,17.2,3.7,16.7,69
2022-06-28,Paris,Europe,48.86,2.35,24.8,11.3,18.4,0.0,10.1,67
2022-06-29,Paris,Europe,48.86,2.35,24.8,11.4,18.8,0.3,17.7,66
2022-06-30,Paris,Europe,48.86,2.35,18.1,12.1,15.2,10.3,9.1,81
2022-07-01,Paris,Europe,48.86,2.35,20.5,10.8,16.0,0.6,15.4,69
2022-07-02,Paris,Europe,48.86,2.35,24.8,9.9,18.4,0.0,15.0,64
2022-07-03,Paris,Europe,48.86,2.35,23.0,11.9,17.8,0.0,18.8,65
2022-07-04,Paris,Europe,48.86,2.35,24.6,10.8,18.1,0.0,15.5,66
2022-07-05,Paris,Europe,48.86,2.35,24.7,10.8,18.3,0.0,21.0,64
2022-07-06,Paris,Europe,48.86,2.35,26.0,11.4,18.8,0.0,21.9,62
2022-07-07,Paris,Europe,48.86,2.35,22.6,14.2,18.7,0.0,19.5,68
2022-07-08,Paris,Europe,48.86,2.35,25.8,10.6,18.6,0.0,13.5,59
2022-07-09,Paris,Europe,48.86,2.35,28.6,14.3,21.4,0.0,25.9,59
2022-07-10,Paris,Europe,48.86,2.35,26.5,13.6,20.1,0.0,22.1,57
2022-07-11,Paris,Europe,48.86,2.35,28.7,15.2,22.6,0.0,14.4,55
2022-07-12,Paris,Europe,48.86,2.35,31.3,16.1,24.5,0.0,10.5,52
2022-07-13,Paris,Europe,48.86,2.35,34.5,18.5,26.7,0.0,22.5,41
2022-07-14,Paris,Europe,48.86,2.35,30.4,18.5,24.3,0.0,21.2,50
2022-07-15,Paris,Europe,48.86,2.35,26.1,14.9,21.0,0.0,14.8,45
2022-07-16,Paris,Europe,48.86,2.35,28.1,14.1,21.9,0.0,15.8,46
